h2h_player1_wins,h2h_player2_wins,homeaway_avg_odds1,homeaway_avg_odds2,market_odds_check,match_id,match_url,player1,player2,set_odds_handicap_player1,set_odds_handicap_player2,set_odds_player1_wins_2_0,set_odds_player1_wins_3_0,set_odds_player1_wins_set,set_odds_player2_wins_2_0,set_odds_player2_wins_3_0,set_odds_player2_wins_set,set_odds_table_player1_minus_1_5,set_odds_table_player1_plus_1_5,set_odds_table_player2_minus_1_5,set_odds_table_player2_plus_1_5,set_odds_validation,source_lines_sample,title
,,2.21,1.66,ok,3215537,https://www.tennisexplorer.com/match-detail/?id=3215537,Cina,De Jong,Cina Federico,De Jong Jesper,,5.86,1.23,,3.8,1.12,3.03,1.63,1.34,2.17,fallback_parser_order,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""27.05. 02:16,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Cina - De Jong"", ""Today"", "", 11:00,"", ""French Open"", "", 2. round, clay"", ""Cina Federico"", ""De Jong Jesper"", ""238."", ""Singles ranking"", ""106."", ""30. 3. 2007"", ""Birthdate"", ""31. 5. 2000"", ""-"", ""Height"", ""180 cm"", ""-"", ""Weight"", ""70 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""TV"", ""1xBet"", "","", ""bwin"", ""HBO Max (Cze/Svk)"", ""W/L - 2026"", ""Career - Cina"", ""Career - De Jong"", ""Surface"", ""Cina Federico"", ""De Jong Jesper"", ""Indoors"", ""-"", ""0/1"", ""Clay"", ""8/7"", ""12/9"", ""Grass"", ""-"", ""-"", ""Hard"", ""9/4"", ""0/5"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""82/59"", ""32/27"", ""45/27"", ""5/5"", ""-"", ""-"", ""2026"", ""17/11"", ""8/7"", ""9/4"", ""-"", ""-"", ""-"", ""2025"", ""32/21"", ""10/9"", ""17/7"", ""5/5"", ""-"", ""-"", ""2024"", ""31/23"", ""13/8"", ""18/15"", ""-"", ""-"", ""-"", ""2023"", ""1/3"", ""0/2"", ""1/1"", ""-"", ""-"", ""-"", ""2022"", ""1/1"", ""1/1"", ""-""]",Cina - De Jong
1,0,2.15,1.7,ok,3214367,https://www.tennisexplorer.com/match-detail/?id=3214367,Davidovich Fokina,Tirante,Davidovich Fokina Alejandro,Tirante Thiago Agustin,,5.54,1.21,,4.05,1.12,2.93,1.58,1.35,2.26,fallback_parser_order,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""27.05. 02:16,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Davidovich Fokina - Tirante"", ""Today"", "", 11:00,"", ""French Open"", "", 2. round, clay"", ""Davidovich Fokina Alejandro"", ""Tirante Thiago Agustin"", ""23."", ""Singles ranking"", ""60."", ""5. 6. 1999"", ""Birthdate"", ""10. 4. 2001"", ""183 cm"", ""Height"", ""185 cm"", ""80 kg"", ""Weight"", ""78 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""TV"", ""1xBet"", "","", ""bwin"", ""HBO Max (Cze/Svk)"", ""W/L - 2026"", ""Career - Davidovich Fokina"", ""Career - Tirante"", ""Surface"", ""Davidovich Fokina Alejandro"", ""Tirante Thiago Agustin"", ""Indoors"", ""2/1"", ""-"", ""Clay"", ""4/3"", ""12/6"", ""Grass"", ""-"", ""-"", ""Hard"", ""7/6"", ""7/6"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""328/243"", ""127/86"", ""145/96"", ""40/42"", ""15/17"", ""1/2"", ""2026"", ""13/10"", ""4/3"", ""7/6"", ""2/1"", ""-"", ""-"", ""2025"", ""45/27"", ""9/6"", ""22/14"", ""9/5"", ""5/2"", ""-"", ""2024"", ""20/22"", ""2/5"", ""13/12"", ""5/4"", ""0/1"", ""-"", ""2023"", ""32/30"", ""9/8"", ""18/11"", ""2/4"", ""2/5"", ""1/2"", ""2022"", ""21/26"", ""11/8"", ""7/9""]",Davidovich Fokina - Tirante
1,0,1.26,3.88,ok,3214361,https://www.tennisexplorer.com/match-detail/?id=3214361,Khachanov,Trungelliti,Khachanov Karen,Trungelliti Marco,,2.32,1.03,,10.51,1.52,1.52,1.12,2.39,5.58,fallback_parser_order,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""27.05. 02:16,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Khachanov - Trungelliti"", ""Today"", "", 11:00,"", ""French Open"", "", 2. round, clay"", ""Khachanov Karen"", ""Trungelliti Marco"", ""15."", ""Singles ranking"", ""81."", ""21. 5. 1996"", ""Birthdate"", ""31. 1. 1990"", ""198 cm"", ""Height"", ""178 cm"", ""87 kg"", ""Weight"", ""78 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""TV"", ""1xBet"", "","", ""bwin"", ""HBO Max (Cze/Svk), Eurosport 2 (Ger), Eurosport 2 (Ned), TNT Sports 4 (Gbr), TNT Sports 5 (Gbr), TNT Sports Ultimate (Gbr), HBO Max (Gbr), TNT Sports 1 (Gbr), TNT Sports 6 (Gbr), TNT Sports 7 (Gbr)"", ""W/L - 2026"", ""Career - Khachanov"", ""Career - Trungelliti"", ""Surface"", ""Khachanov Karen"", ""Trungelliti Marco"", ""Indoors"", ""1/1"", ""-"", ""Clay"", ""6/5"", ""16/8"", ""Grass"", ""-"", ""-"", ""Hard"", ""8/7"", ""2/3"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""479/326"", ""119/84"", ""189/128"", ""127/84"", ""37/23"", ""7/7"", ""2026"", ""15/13"", ""6/5"", ""8/7"", ""1/1"", ""-"", ""-"", ""2025"", ""34/24"", ""9/6"", ""13/11"", ""2/4"", ""10/3"", ""-"", ""2024"", ""37/23"", ""8/4"", ""14/13"", ""14/3"", ""1/3"", ""-"", ""2023"", ""34/18"", ""10/5"", ""18/10"", ""6/3"", ""-"", ""-"", ""2022"", ""36/25"", ""9/7"", ""17/11""]",Khachanov - Trungelliti
0,1,3.88,1.26,ok,3216255,https://www.tennisexplorer.com/match-detail/?id=3216255,Ugo Carabelli,Rublev,Ugo Carabelli Camilo,Rublev Andrey,,10.58,1.53,,2.41,1.03,5.59,2.4,1.12,1.52,fallback_parser_order,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""27.05. 02:16,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Ugo Carabelli - Rublev"", ""Today"", "", 12:30,"", ""French Open"", "", 2. round, clay"", ""Ugo Carabelli Camilo"", ""Rublev Andrey"", ""59."", ""Singles ranking"", ""13."", ""17. 6. 1999"", ""Birthdate"", ""20. 10. 1997"", ""185 cm"", ""Height"", ""188 cm"", ""83 kg"", ""Weight"", ""70 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""TV"", ""1xBet"", "","", ""bwin"", ""HBO Max (Cze/Svk), Eurosport 2 (Ger), Eurosport 2 (Ned), TNT Sports 4 (Gbr), TNT Sports 5 (Gbr), TNT Sports Ultimate (Gbr), HBO Max (Gbr), TNT Sports 1 (Gbr), TNT Sports 6 (Gbr), TNT Sports 7 (Gbr)"", ""W/L - 2026"", ""Career - Ugo Carabelli"", ""Career - Rublev"", ""Surface"", ""Ugo Carabelli Camilo"", ""Rublev Andrey"", ""Indoors"", ""-"", ""-"", ""Clay"", ""16/9"", ""9/4"", ""Grass"", ""-"", ""-"", ""Hard"", ""2/5"", ""11/7"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""399/249"", ""358/197"", ""39/41"", ""2/4"", ""0/7"", ""-"", ""2026"", ""18/14"", ""16/9"", ""2/5"", ""-"", ""-"", ""-"", ""2025"", ""34/32"", ""28/15"", ""5/9"", ""1/3"", ""0/5"", ""-"", ""2024"", ""58/31"", ""52/25"", ""6/5"", ""-"", ""0/1"", ""-"", ""2023"", ""41/28"", ""41/26"", ""0/2"", ""-"", ""-"", ""-"", ""2022"", ""39/24"", ""36/19"", ""3/4""]",Ugo Carabelli - Rublev
,,2.01,1.79,ok,3215541,https://www.tennisexplorer.com/match-detail/?id=3215541,Navone,Mensik,Navone Mariano,Mensik Jakub,,5.03,1.19,,4.26,1.14,2.74,1.54,1.4,2.35,fallback_parser_order,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""27.05. 02:16,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Navone - Mensik"", ""Today"", "", 13:00,"", ""French Open"", "", 2. round, clay"", ""Navone Mariano"", ""Mensik Jakub"", ""38."", ""Singles ranking"", ""27."", ""27. 2. 2001"", ""Birthdate"", ""1. 9. 2005"", ""-"", ""Height"", ""-"", ""-"", ""Weight"", ""-"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""TV"", ""1xBet"", "","", ""bwin"", ""HBO Max (Cze/Svk)"", ""W/L - 2026"", ""Career - Navone"", ""Career - Mensik"", ""Surface"", ""Navone Mariano"", ""Mensik Jakub"", ""Indoors"", ""-"", ""-"", ""Clay"", ""15/8"", ""4/3"", ""Grass"", ""-"", ""-"", ""Hard"", ""6/5"", ""15/7"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""283/178"", ""262/139"", ""17/28"", ""1/4"", ""2/6"", ""1/1"", ""2026"", ""21/13"", ""15/8"", ""6/5"", ""-"", ""-"", ""-"", ""2025"", ""38/31"", ""30/16"", ""5/12"", ""-"", ""2/2"", ""1/1"", ""2024"", ""30/28"", ""27/14"", ""2/7"", ""1/4"", ""0/3"", ""-"", ""2023"", ""41/23"", ""41/21"", ""0/1"", ""-"", ""0/1"", ""-"", ""2022"", ""44/25"", ""44/24"", ""0/1""]",Navone - Mensik
,,3.19,1.35,ok,3215553,https://www.tennisexplorer.com/match-detail/?id=3215553,Kokkinakis,Carreno-Busta,Kokkinakis Thanasi,Carreno-Busta Pablo,,8.46,1.41,,2.68,1.04,4.45,2.1,1.18,1.67,fallback_parser_order,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""27.05. 02:16,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Kokkinakis - Carreno-Busta"", ""Today"", "", 14:00,"", ""French Open"", "", 2. round, clay"", ""Kokkinakis Thanasi"", ""Carreno-Busta Pablo"", ""855."", ""Singles ranking"", ""89."", ""10. 4. 1996"", ""Birthdate"", ""12. 7. 1991"", ""193 cm"", ""Height"", ""188 cm"", ""84 kg"", ""Weight"", ""78 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""TV"", ""1xBet"", "","", ""bwin"", ""HBO Max (Cze/Svk)"", ""W/L - 2026"", ""Career - Kokkinakis"", ""Career - Carreno-Busta"", ""Surface"", ""Kokkinakis Thanasi"", ""Carreno-Busta Pablo"", ""Indoors"", ""-"", ""1/2"", ""Clay"", ""3/1"", ""15/5"", ""Grass"", ""-"", ""-"", ""Hard"", ""1/1"", ""7/5"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""330/205"", ""82/45"", ""220/122"", ""4/8"", ""16/22"", ""8/8"", ""2026"", ""4/0"", ""3/0"", ""1/0"", ""-"", ""-"", ""-"", ""2025"", ""3/1"", ""-"", ""3/1"", ""-"", ""-"", ""-"", ""2024"", ""37/23"", ""11/6"", ""20/14"", ""0/1"", ""3/1"", ""3/1"", ""2023"", ""40/26"", ""8/5"", ""31/18"", ""-"", ""0/2"", ""1/1"", ""2022"", ""23/19"", ""2/3"", ""18/11""]",Kokkinakis - Carreno-Busta
,,15.1,1.02,ok,3215491,https://www.tennisexplorer.com/match-detail/?id=3215491,Duckworth,Jodar,Duckworth James,Jodar Rafael,,39.0,2.79,,1.37,,15.83,6.82,1.02,1.08,fallback_parser_order,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""27.05. 02:16,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Duckworth - Jodar"", ""Today"", "", 14:00,"", ""French Open"", "", 2. round, clay"", ""Duckworth James"", ""Jodar Rafael"", ""82."", ""Singles ranking"", ""29."", ""21. 1. 1992"", ""Birthdate"", ""17. 9. 2006"", ""183 cm"", ""Height"", ""-"", ""82 kg"", ""Weight"", ""-"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""TV"", ""1xBet"", "","", ""bwin"", ""HBO Max (Cze/Svk)"", ""W/L - 2026"", ""Career - Duckworth"", ""Career - Jodar"", ""Surface"", ""Duckworth James"", ""Jodar Rafael"", ""Indoors"", ""0/1"", ""2/1"", ""Clay"", ""11/3"", ""16/3"", ""Grass"", ""-"", ""-"", ""Hard"", ""5/8"", ""16/6"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""558/366"", ""121/67"", ""333/213"", ""53/40"", ""51/45"", ""0/1"", ""2026"", ""16/13"", ""11/3"", ""5/8"", ""0/1"", ""-"", ""0/1"", ""2025"", ""46/34"", ""6/4"", ""29/21"", ""6/3"", ""5/6"", ""-"", ""2024"", ""42/29"", ""2/3"", ""23/14"", ""7/7"", ""10/5"", ""-"", ""2023"", ""51/28"", ""1/3"", ""43/21"", ""5/2"", ""2/2"", ""-"", ""2022"", ""24/27"", ""0/2"", ""20/18""]",Duckworth - Jodar
1,2,2.44,1.55,ok,3214583,https://www.tennisexplorer.com/match-detail/?id=3214583,Borges,Kecmanovic,Borges Nuno,Kecmanovic Miomir,,6.89,1.27,,3.49,1.09,3.46,1.75,1.27,1.98,fallback_parser_order,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""27.05. 02:16,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Borges - Kecmanovic"", ""Today"", "", 14:00,"", ""French Open"", "", 2. round, clay"", ""Borges Nuno"", ""Kecmanovic Miomir"", ""51."", ""Singles ranking"", ""48."", ""19. 2. 1997"", ""Birthdate"", ""31. 8. 1999"", ""185 cm"", ""Height"", ""183 cm"", ""75 kg"", ""Weight"", ""75 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""TV"", ""1xBet"", "","", ""bwin"", ""HBO Max (Cze/Svk)"", ""W/L - 2026"", ""Career - Borges"", ""Career - Kecmanovic"", ""Surface"", ""Borges Nuno"", ""Kecmanovic Miomir"", ""Indoors"", ""-"", ""2/2"", ""Clay"", ""5/6"", ""7/4"", ""Grass"", ""-"", ""-"", ""Hard"", ""7/8"", ""6/8"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""356/197"", ""139/72"", ""182/86"", ""20/18"", ""10/14"", ""5/7"", ""2026"", ""12/16"", ""5/6"", ""7/8"", ""-"", ""-"", ""0/2"", ""2025"", ""33/33"", ""8/8"", ""17/14"", ""3/4"", ""4/4"", ""1/3"", ""2024"", ""34/26"", ""14/7"", ""20/12"", ""0/3"", ""0/3"", ""0/1"", ""2023"", ""38/26"", ""8/6"", ""20/11"", ""5/4"", ""3/4"", ""2/1"", ""2022"", ""49/26"", ""27/13"", ""7/5""]",Borges - Kecmanovic
1,1,1.65,2.23,ok,3215555,https://www.tennisexplorer.com/match-detail/?id=3215555,Humbert,Halys,Humbert Ugo,Halys Quentin,,3.94,1.1,,5.99,1.21,2.2,1.33,1.61,3.06,fallback_parser_order,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""27.05. 02:16,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Humbert - Halys"", ""Today"", "", 14:30,"", ""French Open"", "", 2. round, clay"", ""Humbert Ugo"", ""Halys Quentin"", ""32."", ""Singles ranking"", ""90."", ""26. 6. 1998"", ""Birthdate"", ""26. 10. 1996"", ""188 cm"", ""Height"", ""191 cm"", ""73 kg"", ""Weight"", ""78 kg"", ""left"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""TV"", ""1xBet"", "","", ""bwin"", ""HBO Max (Cze/Svk), Eurosport 2 (Ger), Eurosport 2 (Ned), TNT Sports 4 (Gbr), TNT Sports 5 (Gbr), TNT Sports Ultimate (Gbr), HBO Max (Gbr), TNT Sports 1 (Gbr), TNT Sports 6 (Gbr), TNT Sports 7 (Gbr)"", ""W/L - 2026"", ""Career - Humbert"", ""Career - Halys"", ""Surface"", ""Humbert Ugo"", ""Halys Quentin"", ""Indoors"", ""4/2"", ""1/2"", ""Clay"", ""5/4"", ""5/5"", ""Grass"", ""-"", ""-"", ""Hard"", ""7/9"", ""15/9"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""392/260"", ""55/61"", ""165/100"", ""135/72"", ""31/25"", ""6/2"", ""2026"", ""16/15"", ""5/4"", ""7/9"", ""4/2"", ""-"", ""-"", ""2025"", ""28/23"", ""2/5"", ""10/11"", ""11/3"", ""4/4"", ""1/0"", ""2024"", ""41/26"", ""5/7"", ""20/11"", ""10/3"", ""5/4"", ""1/1"", ""2023"", ""49/26"", ""13/5"", ""17/11"", ""12/5"", ""3/4"", ""4/1"", ""2022"", ""33/29"", ""3/7"", ""16/11""]",Humbert - Halys
,,1.85,1.94,ok,3214939,https://www.tennisexplorer.com/match-detail/?id=3214939,Fonseca,Prizmic,Fonseca Joao,Prizmic Dino,,4.55,1.15,,4.82,1.18,2.49,1.44,1.49,2.62,fallback_parser_order,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""27.05. 02:17,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Fonseca - Prizmic"", ""Today"", "", 14:30,"", ""French Open"", "", 2. round, clay"", ""Fonseca Joao"", ""Prizmic Dino"", ""30."", ""Singles ranking"", ""72."", ""21. 8. 2006"", ""Birthdate"", ""5. 8. 2005"", ""185 cm"", ""Height"", ""-"", ""73 kg"", ""Weight"", ""-"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""TV"", ""1xBet"", "","", ""bwin"", ""HBO Max (Cze/Svk)"", ""W/L - 2026"", ""Career - Fonseca"", ""Career - Prizmic"", ""Surface"", ""Fonseca Joao"", ""Prizmic Dino"", ""Indoors"", ""-"", ""-"", ""Clay"", ""8/6"", ""20/6"", ""Grass"", ""-"", ""-"", ""Hard"", ""4/3"", ""5/3"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""103/61"", ""44/31"", ""33/14"", ""17/7"", ""5/7"", ""4/2"", ""2026"", ""11/9"", ""7/6"", ""4/3"", ""-"", ""-"", ""-"", ""2025"", ""39/18"", ""8/5"", ""20/6"", ""6/3"", ""3/3"", ""2/1"", ""2024"", ""37/23"", ""14/11"", ""8/3"", ""11/4"", ""2/4"", ""2/1"", ""2023"", ""11/6"", ""10/5"", ""1/1"", ""-"", ""-"", ""-"", ""2022"", ""5/4"", ""5/4"", ""-""]",Fonseca - Prizmic
