h2h_player1_wins,h2h_player2_wins,homeaway_avg_odds1,homeaway_avg_odds2,market_odds_check,match_id,match_url,player1,player2,set_odds_handicap_player1,set_odds_handicap_player2,set_odds_player1_wins_2_0,set_odds_player1_wins_set,set_odds_player2_wins_2_0,set_odds_player2_wins_set,set_odds_table_player1_minus_1_5,set_odds_table_player1_plus_1_5,set_odds_table_player2_minus_1_5,set_odds_table_player2_plus_1_5,set_odds_validation,source_lines_sample,title
1,1,3.43,1.3,ok,3196252,https://www.tennisexplorer.com/match-detail/?id=3196252,Vukic,Kypson,Vukic Aleksandar,Kypson Patrick,5.72,1.88,1.83,1.11,5.81,1.88,1.11,1.83,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""06.05. 02:04,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Vukic - Kypson"", ""Today"", "", 15:30,"", ""Rome"", "", 1. round, clay"", ""Vukic Aleksandar"", ""Kypson Patrick"", ""99."", ""Singles ranking"", ""89."", ""6. 4. 1996"", ""Birthdate"", ""28. 10. 1999"", ""188 cm"", ""Height"", ""188 cm"", ""84 kg"", ""Weight"", ""79 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""1xBet"", "","", ""Unibet"", ""W/L - 2026"", ""Career - Vukic"", ""Career - Kypson"", ""Surface"", ""Vukic Aleksandar"", ""Kypson Patrick"", ""Indoors"", ""-"", ""1/2"", ""Clay"", ""0/5"", ""4/5"", ""Grass"", ""-"", ""-"", ""Hard"", ""6/9"", ""7/8"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""363/306"", ""100/86"", ""184/161"", ""54/37"", ""24/21"", ""1/1"", ""2026"", ""6/14"", ""0/5"", ""6/9"", ""-"", ""-"", ""-"", ""2025"", ""29/38"", ""4/8"", ""15/19"", ""4/5"", ""5/5"", ""1/1"", ""2024"", ""34/36"", ""5/9"", ""13/18"", ""6/2"", ""10/7"", ""-"", ""2023"", ""48/33"", ""9/4"", ""34/20"", ""1/3"", ""4/6"", ""-"", ""2022"", ""30/25"", ""4/5"", ""14/15"", ""12/5"", ""-""]",Vukic - Kypson
,,2.06,1.75,ok,3196250,https://www.tennisexplorer.com/match-detail/?id=3196250,De Jong,Borges,De Jong Jesper,Borges Nuno,3.29,1.41,2.75,1.29,3.26,1.41,1.29,2.69,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""06.05. 02:04,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""De Jong - Borges"", ""Today"", "", 15:30,"", ""Rome"", "", 1. round, clay"", ""De Jong Jesper"", ""Borges Nuno"", ""102."", ""Singles ranking"", ""52."", ""31. 5. 2000"", ""Birthdate"", ""19. 2. 1997"", ""180 cm"", ""Height"", ""185 cm"", ""70 kg"", ""Weight"", ""75 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""1xBet"", "","", ""Unibet"", ""W/L - 2026"", ""Career - De Jong"", ""Career - Borges"", ""Surface"", ""De Jong Jesper"", ""Borges Nuno"", ""Indoors"", ""0/1"", ""-"", ""Clay"", ""9/7"", ""3/5"", ""Grass"", ""-"", ""-"", ""Hard"", ""0/5"", ""7/8"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""320/202"", ""187/104"", ""94/52"", ""29/31"", ""6/12"", ""4/3"", ""2026"", ""10/14"", ""9/7"", ""0/5"", ""0/1"", ""-"", ""1/1"", ""2025"", ""38/34"", ""21/15"", ""8/7"", ""6/6"", ""2/5"", ""1/1"", ""2024"", ""51/26"", ""36/16"", ""12/5"", ""2/4"", ""1/1"", ""-"", ""2023"", ""59/23"", ""34/14"", ""19/4"", ""3/2"", ""3/3"", ""-"", ""2022"", ""26/30"", ""12/15"", ""12/7"", ""2/5"", ""0/3""]",De Jong - Borges
2,0,2.77,1.43,ok,3196244,https://www.tennisexplorer.com/match-detail/?id=3196244,Carreno-Busta,Tabilo,Carreno-Busta Pablo,Tabilo Alejandro,4.63,1.66,2.1,1.16,4.61,1.66,1.16,2.1,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""06.05. 02:04,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Carreno-Busta - Tabilo"", ""Today"", "", 15:30,"", ""Rome"", "", 1. round, clay"", ""Carreno-Busta Pablo"", ""Tabilo Alejandro"", ""91."", ""Singles ranking"", ""35."", ""12. 7. 1991"", ""Birthdate"", ""2. 6. 1997"", ""188 cm"", ""Height"", ""188 cm"", ""78 kg"", ""Weight"", ""75 kg"", ""right"", ""Plays"", ""left"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""TV"", ""1xBet"", "","", ""Unibet"", ""Sky Sports Tennis (Gbr/Irl), beIN Sports 1 (Aus)"", ""W/L - 2026"", ""Career - Carreno-Busta"", ""Career - Tabilo"", ""Surface"", ""Carreno-Busta Pablo"", ""Tabilo Alejandro"", ""Indoors"", ""1/2"", ""-"", ""Clay"", ""12/3"", ""18/7"", ""Grass"", ""-"", ""-"", ""Hard"", ""7/5"", ""6/5"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""667/379"", ""398/199"", ""213/112"", ""43/44"", ""7/15"", ""6/9"", ""2026"", ""19/10"", ""11/3"", ""7/5"", ""1/2"", ""-"", ""-"", ""2025"", ""41/28"", ""13/13"", ""25/10"", ""1/2"", ""-"", ""2/3"", ""2024"", ""10/12"", ""2/4"", ""7/6"", ""0/1"", ""0/1"", ""1/0"", ""2023"", ""2/5"", ""-"", ""2/4"", ""0/1"", ""-"", ""-"", ""2022"", ""37/25"", ""11/9"", ""19/8""]",Carreno-Busta - Tabilo
,,3.18,1.35,ok,3196248,https://www.tennisexplorer.com/match-detail/?id=3196248,Fucsovics,Prizmic,Fucsovics Marton,Prizmic Dino,5.25,1.81,1.91,1.12,5.32,1.81,1.12,1.89,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""06.05. 02:04,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Fucsovics - Prizmic"", ""Today"", "", 17:00,"", ""Rome"", "", 1. round, clay"", ""Fucsovics Marton"", ""Prizmic Dino"", ""57."", ""Singles ranking"", ""79."", ""8. 2. 1992"", ""Birthdate"", ""5. 8. 2005"", ""188 cm"", ""Height"", ""-"", ""82 kg"", ""Weight"", ""-"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""1xBet"", "","", ""Unibet"", ""W/L - 2026"", ""Career - Fucsovics"", ""Career - Prizmic"", ""Surface"", ""Fucsovics Marton"", ""Prizmic Dino"", ""Indoors"", ""0/1"", ""-"", ""Clay"", ""0/2"", ""16/5"", ""Grass"", ""-"", ""-"", ""Hard"", ""6/6"", ""5/3"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""558/406"", ""181/135"", ""167/122"", ""145/106"", ""41/28"", ""24/15"", ""2026"", ""6/9"", ""0/2"", ""6/6"", ""0/1"", ""-"", ""-"", ""2025"", ""41/22"", ""11/9"", ""18/6"", ""2/2"", ""8/3"", ""2/2"", ""2024"", ""24/21"", ""9/6"", ""6/8"", ""8/6"", ""0/1"", ""1/0"", ""2023"", ""35/25"", ""6/6"", ""17/11"", ""5/4"", ""7/2"", ""0/2"", ""2022"", ""30/26"", ""6/5"", ""6/11"", ""13/6"", ""2/3""]",Fucsovics - Prizmic
,,1.51,2.44,ok,3196242,https://www.tennisexplorer.com/match-detail/?id=3196242,Fearnley,Mpetshi Perricard,Fearnley Jacob,Mpetshi Perricard Giovanni,2.38,1.2,4.31,1.52,2.38,1.2,1.52,4.03,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""06.05. 02:04,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Fearnley - Mpetshi Perricard"", ""Today"", "", 17:00,"", ""Rome"", "", 1. round, clay"", ""Fearnley Jacob"", ""Mpetshi Perricard Giovanni"", ""123."", ""Singles ranking"", ""58."", ""15. 7. 2001"", ""Birthdate"", ""8. 7. 2003"", ""-"", ""Height"", ""-"", ""-"", ""Weight"", ""-"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""1xBet"", "","", ""Unibet"", ""W/L - 2026"", ""Career - Fearnley"", ""Career - Mpetshi Perricard"", ""Surface"", ""Fearnley Jacob"", ""Mpetshi Perricard Giovanni"", ""Indoors"", ""0/2"", ""0/2"", ""Clay"", ""2/0"", ""-"", ""Grass"", ""-"", ""-"", ""Hard"", ""4/8"", ""7/7"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""135/59"", ""12/6"", ""39/25"", ""51/16"", ""13/9"", ""20/3"", ""2026"", ""7/10"", ""2/0"", ""4/8"", ""0/2"", ""-"", ""1/0"", ""2025"", ""33/27"", ""10/6"", ""11/10"", ""8/6"", ""3/4"", ""1/1"", ""2024"", ""45/9"", ""-"", ""10/2"", ""26/4"", ""9/3"", ""-"", ""2023"", ""17/4"", ""-"", ""-"", ""16/2"", ""1/2"", ""-"", ""2022"", ""18/3"", ""-"", ""0/1"", ""-"", ""-""]",Fearnley - Mpetshi Perricard
,,3.96,1.24,ok,3193920,https://www.tennisexplorer.com/match-detail/?id=3193920,Cina,Blockx,Cina Federico,Blockx Alexander,6.69,2.03,1.71,1.09,6.47,2.03,1.09,1.71,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""06.05. 02:04,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Cina - Blockx"", ""Today"", "", 20:30,"", ""Rome"", "", 1. round, clay"", ""Cina Federico"", ""Blockx Alexander"", ""225."", ""Singles ranking"", ""36."", ""30. 3. 2007"", ""Birthdate"", ""8. 4. 2005"", ""-"", ""Height"", ""-"", ""-"", ""Weight"", ""-"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""TV"", ""1xBet"", "","", ""Unibet"", ""Sky Sports Tennis (Gbr/Irl), beIN Sports 1 (Aus)"", ""W/L - 2026"", ""Career - Cina"", ""Career - Blockx"", ""Surface"", ""Cina Federico"", ""Blockx Alexander"", ""Indoors"", ""-"", ""4/2"", ""Clay"", ""2/5"", ""10/3"", ""Grass"", ""-"", ""-"", ""Hard"", ""9/4"", ""11/5"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""76/57"", ""26/25"", ""45/27"", ""5/5"", ""-"", ""-"", ""2026"", ""11/9"", ""2/5"", ""9/4"", ""-"", ""-"", ""-"", ""2025"", ""32/21"", ""10/9"", ""17/7"", ""5/5"", ""-"", ""-"", ""2024"", ""31/23"", ""13/8"", ""18/15"", ""-"", ""-"", ""-"", ""2023"", ""1/3"", ""0/2"", ""1/1"", ""-"", ""-"", ""-"", ""2022"", ""1/1"", ""1/1"", ""-""]",Cina - Blockx
,,1.82,1.89,ok,3196240,https://www.tennisexplorer.com/match-detail/?id=3196240,Quinn,Llamas Ruiz,Quinn Ethan,Llamas Ruiz Pablo,3.02,1.34,3.01,1.35,2.97,1.34,1.35,3.03,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""06.05. 02:04,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Quinn - Llamas Ruiz"", ""07.05.2026"", "", 11:00,"", ""Rome"", "", 1. round, clay"", ""Quinn Ethan"", ""Llamas Ruiz Pablo"", ""48."", ""Singles ranking"", ""139."", ""12. 3. 2004"", ""Birthdate"", ""13. 10. 2002"", ""-"", ""Height"", ""-"", ""-"", ""Weight"", ""-"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""1xBet"", ""W/L - 2026"", ""Career - Quinn"", ""Career - Llamas Ruiz"", ""Surface"", ""Quinn Ethan"", ""Llamas Ruiz Pablo"", ""Indoors"", ""1/1"", ""2/1"", ""Clay"", ""6/5"", ""15/4"", ""Grass"", ""-"", ""-"", ""Hard"", ""10/6"", ""5/4"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""153/109"", ""25/22"", ""89/61"", ""32/21"", ""6/5"", ""1/0"", ""2026"", ""18/12"", ""6/5"", ""10/6"", ""1/1"", ""-"", ""1/0"", ""2025"", ""44/28"", ""11/6"", ""22/14"", ""7/5"", ""4/3"", ""-"", ""2024"", ""33/34"", ""2/7"", ""17/18"", ""13/8"", ""1/1"", ""-"", ""2023"", ""21/16"", ""-"", ""12/11"", ""8/4"", ""1/1"", ""-"", ""2022"", ""30/14"", ""6/4"", ""21/7"", ""3/3"", ""-"", ""-"", ""2021""]",Quinn - Llamas Ruiz
,,2.66,1.39,ok,3196238,https://www.tennisexplorer.com/match-detail/?id=3196238,Basilashvili,Merida Aguilar,Basilashvili Nikoloz,Merida Aguilar Daniel,4.79,1.7,2.08,1.16,4.57,1.7,1.16,2.04,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""06.05. 02:04,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Basilashvili - Merida Aguilar"", ""07.05.2026"", "", 11:00,"", ""Rome"", "", 1. round, clay"", ""Basilashvili Nikoloz"", ""Merida Aguilar Daniel"", ""117."", ""Singles ranking"", ""86."", ""23. 2. 1992"", ""Birthdate"", ""26. 9. 2004"", ""185 cm"", ""Height"", ""-"", ""79 kg"", ""Weight"", ""-"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""1xBet"", ""W/L - 2026"", ""Career - Basilashvili"", ""Career - Merida Aguilar"", ""Surface"", ""Basilashvili Nikoloz"", ""Merida Aguilar Daniel"", ""Indoors"", ""1/3"", ""0/1"", ""Clay"", ""7/5"", ""13/4"", ""Grass"", ""-"", ""-"", ""Hard"", ""5/7"", ""12/5"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""571/485"", ""212/164"", ""232/200"", ""93/90"", ""27/28"", ""7/3"", ""2026"", ""12/15"", ""7/5"", ""4/7"", ""1/3"", ""-"", ""-"", ""2025"", ""41/31"", ""9/11"", ""18/13"", ""9/4"", ""5/3"", ""-"", ""2024"", ""55/34"", ""31/17"", ""11/8"", ""13/9"", ""-"", ""-"", ""2023"", ""4/19"", ""0/5"", ""1/8"", ""3/6"", ""-"", ""-"", ""2022"", ""17/32"", ""6/10"", ""3/11"", ""4/7"", ""4/4"", ""-"", ""2021""]",Basilashvili - Merida Aguilar
1,0,1.75,1.91,ok,3196236,https://www.tennisexplorer.com/match-detail/?id=3196236,Garin,Cerundolo,Garin Cristian,Cerundolo Juan Manuel,2.86,1.32,3.24,1.37,2.84,1.32,1.37,3.14,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""06.05. 02:04,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Garin - Cerundolo"", ""07.05.2026"", "", 11:00,"", ""Rome"", "", 1. round, clay"", ""Garin Cristian"", ""Cerundolo Juan Manuel"", ""104."", ""Singles ranking"", ""72."", ""30. 5. 1996"", ""Birthdate"", ""15. 11. 2001"", ""185 cm"", ""Height"", ""183 cm"", ""85 kg"", ""Weight"", ""68 kg"", ""right"", ""Plays"", ""left"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""1xBet"", ""W/L - 2026"", ""Career - Garin"", ""Career - Cerundolo"", ""Surface"", ""Garin Cristian"", ""Cerundolo Juan Manuel"", ""Indoors"", ""-"", ""-"", ""Clay"", ""8/6"", ""12/9"", ""Grass"", ""-"", ""-"", ""Hard"", ""0/5"", ""2/3"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""475/323"", ""354/204"", ""77/75"", ""5/12"", ""22/15"", ""17/17"", ""2026"", ""8/11"", ""8/6"", ""0/5"", ""-"", ""-"", ""-"", ""2025"", ""50/23"", ""39/14"", ""6/6"", ""-"", ""3/2"", ""2/1"", ""2024"", ""22/26"", ""14/16"", ""3/6"", ""-"", ""4/3"", ""1/1"", ""2023"", ""42/25"", ""18/11"", ""22/12"", ""-"", ""-"", ""2/2"", ""2022"", ""18/23"", ""9/11"", ""4/5"", ""1/4"", ""4/3"", ""-"", ""2021""]",Garin - Cerundolo
,,1.85,1.9,ok,3196234,https://www.tennisexplorer.com/match-detail/?id=3196234,Svrcina,Kecmanovic,Svrcina Dalibor,Kecmanovic Miomir,2.96,1.32,3.09,1.36,2.89,1.32,1.36,3.08,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""06.05. 02:04,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Svrcina - Kecmanovic"", ""07.05.2026"", "", 11:00,"", ""Rome"", "", 1. round, clay"", ""Svrcina Dalibor"", ""Kecmanovic Miomir"", ""116."", ""Singles ranking"", ""70."", ""2. 10. 2002"", ""Birthdate"", ""31. 8. 1999"", ""178 cm"", ""Height"", ""183 cm"", ""68 kg"", ""Weight"", ""75 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""1xBet"", ""W/L - 2026"", ""Career - Svrcina"", ""Career - Kecmanovic"", ""Surface"", ""Svrcina Dalibor"", ""Kecmanovic Miomir"", ""Indoors"", ""-"", ""2/2"", ""Clay"", ""8/2"", ""0/3"", ""Grass"", ""-"", ""-"", ""Hard"", ""6/7"", ""6/8"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""256/174"", ""132/93"", ""95/63"", ""26/14"", ""2/4"", ""1/0"", ""2026"", ""15/9"", ""8/2"", ""6/7"", ""-"", ""-"", ""1/0"", ""2025"", ""51/31"", ""19/14"", ""28/14"", ""3/2"", ""1/1"", ""-"", ""2024"", ""46/28"", ""13/13"", ""29/13"", ""4/1"", ""0/1"", ""-"", ""2023"", ""36/34"", ""26/21"", ""7/10"", ""3/2"", ""0/1"", ""-"", ""2022"", ""29/24"", ""18/14"", ""8/9"", ""2/0"", ""1/1"", ""-"", ""2021""]",Svrcina - Kecmanovic
1,0,1.71,2.04,ok,3196232,https://www.tennisexplorer.com/match-detail/?id=3196232,Pellegrino,Nardi,Pellegrino Andrea,Nardi Luca,2.8,1.3,3.32,1.4,2.72,1.3,1.4,3.24,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""06.05. 02:04,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Pellegrino - Nardi"", ""07.05.2026"", "", 11:00,"", ""Rome"", "", 1. round, clay"", ""Pellegrino Andrea"", ""Nardi Luca"", ""155."", ""Singles ranking"", ""151."", ""23. 3. 1997"", ""Birthdate"", ""6. 8. 2003"", ""185 cm"", ""Height"", ""-"", ""81 kg"", ""Weight"", ""-"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""1xBet"", ""W/L - 2026"", ""Career - Pellegrino"", ""Career - Nardi"", ""Surface"", ""Pellegrino Andrea"", ""Nardi Luca"", ""Indoors"", ""-"", ""3/2"", ""Clay"", ""14/10"", ""0/1"", ""Grass"", ""-"", ""-"", ""Hard"", ""0/1"", ""5/7"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""368/323"", ""310/238"", ""16/28"", ""41/52"", ""1/5"", ""-"", ""2026"", ""14/11"", ""14/10"", ""0/1"", ""-"", ""-"", ""-"", ""2025"", ""40/28"", ""39/22"", ""0/2"", ""1/3"", ""0/1"", ""-"", ""2024"", ""28/31"", ""27/27"", ""0/2"", ""1/1"", ""0/1"", ""-"", ""2023"", ""33/29"", ""31/26"", ""2/2"", ""-"", ""0/1"", ""-"", ""2022"", ""33/31"", ""30/23"", ""0/3"", ""2/4"", ""1/1"", ""-"", ""2021""]",Pellegrino - Nardi
1,1,1.67,2.17,ok,3193902,https://www.tennisexplorer.com/match-detail/?id=3193902,Tsitsipas,Machac,Tsitsipas Stefanos,Machac Tomas,2.54,1.25,3.55,1.46,2.55,1.25,1.46,3.55,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""06.05. 02:04,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Tsitsipas - Machac"", ""07.05.2026"", "", 11:00,"", ""Rome"", "", 1. round, clay"", ""Tsitsipas Stefanos"", ""Machac Tomas"", ""75."", ""Singles ranking"", ""41."", ""12. 8. 1998"", ""Birthdate"", ""13. 10. 2000"", ""193 cm"", ""Height"", ""183 cm"", ""89 kg"", ""Weight"", ""73 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""1xBet"", ""W/L - 2026"", ""Career - Tsitsipas"", ""Career - Machac"", ""Surface"", ""Tsitsipas Stefanos"", ""Machac Tomas"", ""Indoors"", ""1/1"", ""0/1"", ""Clay"", ""3/3"", ""5/4"", ""Grass"", ""-"", ""-"", ""Hard"", ""9/7"", ""8/4"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""578/288"", ""203/68"", ""228/130"", ""99/61"", ""33/27"", ""15/2"", ""2026"", ""15/11"", ""3/3"", ""9/7"", ""1/1"", ""-"", ""2/0"", ""2025"", ""23/21"", ""7/5"", ""11/9"", ""2/4"", ""2/2"", ""1/1"", ""2024"", ""47/23"", ""22/6"", ""13/11"", ""7/4"", ""4/2"", ""1/0"", ""2023"", ""52/25"", ""17/5"", ""18/8"", ""9/6"", ""5/5"", ""3/1"", ""2022"", ""64/25"", ""17/4"", ""19/8"", ""18/10"", ""8/3"", ""2/0"", ""2021""]",Tsitsipas - Machac
