h2h_player1_wins,h2h_player2_wins,homeaway_avg_odds1,homeaway_avg_odds2,market_odds_check,match_id,match_url,player1,player2,set_odds_handicap_player1,set_odds_handicap_player2,set_odds_player1_wins_2_0,set_odds_player1_wins_3_0,set_odds_player1_wins_set,set_odds_player2_wins_2_0,set_odds_player2_wins_3_0,set_odds_player2_wins_set,set_odds_table_player1_minus_1_5,set_odds_table_player1_plus_1_5,set_odds_table_player2_minus_1_5,set_odds_table_player2_plus_1_5,set_odds_validation,source_lines_sample,title
0,2,,,ok,3218747,https://www.tennisexplorer.com/match-detail/?id=3218747,De Jong,Zverev,,,,,,,,,,,,,fallback_parser_order,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""30.05. 01:17,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""De Jong - Zverev"", ""31.05.2026"", "","", ""French Open"", "", round of 16, clay"", ""De Jong Jesper"", ""Zverev Alexander"", ""106."", ""Singles ranking"", ""3."", ""31. 5. 2000"", ""Birthdate"", ""20. 4. 1997"", ""180 cm"", ""Height"", ""198 cm"", ""70 kg"", ""Weight"", ""90 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""W/L - 2026"", ""Career - De Jong"", ""Career - Zverev"", ""Surface"", ""De Jong Jesper"", ""Zverev Alexander"", ""Indoors"", ""0/1"", ""-"", ""Clay"", ""14/9"", ""16/4"", ""Grass"", ""-"", ""-"", ""Hard"", ""0/5"", ""15/5"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""325/204"", ""192/106"", ""94/52"", ""29/31"", ""6/12"", ""4/3"", ""2026"", ""15/16"", ""14/9"", ""0/5"", ""0/1"", ""-"", ""1/1"", ""2025"", ""38/34"", ""21/15"", ""8/7"", ""6/6"", ""2/5"", ""1/1"", ""2024"", ""51/26"", ""36/16"", ""12/5"", ""2/4"", ""1/1"", ""-"", ""2023"", ""59/23"", ""34/14"", ""19/4"", ""3/2"", ""3/3"", ""-"", ""2022"", ""26/30"", ""12/15"", ""12/7"", ""2/5"", ""0/3"", ""-"", ""2021"", ""35/31"", ""30/19""]",De Jong - Zverev
,,1.61,2.27,ok,3218741,https://www.tennisexplorer.com/match-detail/?id=3218741,Ruud,Fonseca,Ruud Casper,Fonseca Joao,,3.94,1.09,,6.43,1.23,2.1,1.29,1.67,3.31,fallback_parser_order,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""30.05. 01:17,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Ruud - Fonseca"", ""31.05.2026"", "", 11:00,"", ""French Open"", "", round of 16, clay"", ""Ruud Casper"", ""Fonseca Joao"", ""16."", ""Singles ranking"", ""30."", ""22. 12. 1998"", ""Birthdate"", ""21. 8. 2006"", ""183 cm"", ""Height"", ""185 cm"", ""77 kg"", ""Weight"", ""73 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""TV"", ""bwin"", "","", ""1xBet"", ""HBO Max (Cze/Svk)"", ""W/L - 2026"", ""Career - Ruud"", ""Career - Fonseca"", ""Surface"", ""Ruud Casper"", ""Fonseca Joao"", ""Indoors"", ""-"", ""-"", ""Clay"", ""16/4"", ""10/6"", ""Grass"", ""-"", ""-"", ""Hard"", ""9/7"", ""4/3"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""485/263"", ""269/117"", ""130/87"", ""61/45"", ""6/9"", ""19/5"", ""2026"", ""25/11"", ""16/4"", ""9/7"", ""-"", ""-"", ""-"", ""2025"", ""42/17"", ""14/5"", ""15/9"", ""11/3"", ""-"", ""2/0"", ""2024"", ""54/27"", ""24/7"", ""21/10"", ""6/8"", ""1/1"", ""2/1"", ""2023"", ""39/23"", ""22/8"", ""12/12"", ""4/2"", ""1/1"", ""-"", ""2022"", ""53/24"", ""25/7"", ""19/9""]",Ruud - Fonseca
2,0,2.0,1.78,ok,3218727,https://www.tennisexplorer.com/match-detail/?id=3218727,Mensik,Rublev,Mensik Jakub,Rublev Andrey,,5.33,1.17,,4.54,1.13,2.77,1.52,1.4,2.4,fallback_parser_order,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""30.05. 01:17,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Mensik - Rublev"", ""31.05.2026"", "", 11:00,"", ""French Open"", "", round of 16, clay"", ""Mensik Jakub"", ""Rublev Andrey"", ""27."", ""Singles ranking"", ""13."", ""1. 9. 2005"", ""Birthdate"", ""20. 10. 1997"", ""-"", ""Height"", ""188 cm"", ""-"", ""Weight"", ""70 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""TV"", ""bwin"", "","", ""1xBet"", ""HBO Max (Cze/Svk)"", ""W/L - 2026"", ""Career - Mensik"", ""Career - Rublev"", ""Surface"", ""Mensik Jakub"", ""Rublev Andrey"", ""Indoors"", ""-"", ""-"", ""Clay"", ""6/3"", ""11/4"", ""Grass"", ""-"", ""-"", ""Hard"", ""15/7"", ""11/7"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""180/103"", ""55/38"", ""90/39"", ""24/16"", ""6/8"", ""5/2"", ""2026"", ""21/9"", ""6/3"", ""15/6"", ""-"", ""-"", ""-"", ""2025"", ""36/22"", ""6/5"", ""21/11"", ""3/2"", ""4/3"", ""2/1"", ""2024"", ""41/27"", ""6/4"", ""26/12"", ""5/5"", ""2/5"", ""2/1"", ""2023"", ""41/23"", ""18/11"", ""10/6"", ""12/6"", ""-"", ""1/0"", ""2022"", ""39/17"", ""17/10"", ""18/4""]",Mensik - Rublev
,,1.2,4.5,ok,3218631,https://www.tennisexplorer.com/match-detail/?id=3218631,Jodar,Carreno-Busta,Jodar Rafael,Carreno-Busta Pablo,,2.22,1.01,,13.39,1.59,1.41,1.09,2.71,6.6,fallback_parser_order,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""30.05. 01:17,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Jodar - Carreno-Busta"", ""31.05.2026"", "", 11:00,"", ""French Open"", "", round of 16, clay"", ""Jodar Rafael"", ""Carreno-Busta Pablo"", ""29."", ""Singles ranking"", ""89."", ""17. 9. 2006"", ""Birthdate"", ""12. 7. 1991"", ""-"", ""Height"", ""188 cm"", ""-"", ""Weight"", ""78 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""TV"", ""bwin"", "","", ""1xBet"", ""HBO Max (Cze/Svk)"", ""W/L - 2026"", ""Career - Jodar"", ""Career - Carreno-Busta"", ""Surface"", ""Jodar Rafael"", ""Carreno-Busta Pablo"", ""Indoors"", ""2/1"", ""1/2"", ""Clay"", ""18/3"", ""17/5"", ""Grass"", ""-"", ""-"", ""Hard"", ""16/6"", ""7/5"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""85/32"", ""28/11"", ""40/17"", ""17/4"", ""-"", ""-"", ""2026"", ""36/10"", ""18/3"", ""16/6"", ""2/1"", ""-"", ""-"", ""2025"", ""41/13"", ""3/1"", ""23/9"", ""15/3"", ""-"", ""-"", ""2024"", ""6/5"", ""6/4"", ""0/1"", ""-"", ""-"", ""-"", ""2023"", ""1/3"", ""0/2"", ""1/1"", ""-"", ""-"", ""-"", ""2022"", ""1/1"", ""1/1"", ""-""]",Jodar - Carreno-Busta
1,0,1.13,6.02,ok,3218889,https://www.tennisexplorer.com/match-detail/?id=3218889,Cobolli,Svajda,Cobolli Flavio,Svajda Zachary,,1.84,0.0,,16.5,1.82,1.29,1.05,3.37,8.65,fallback_parser_order,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""01.06. 01:52,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Cobolli - Svajda"", ""Today"", "", 11:00,"", ""French Open"", "", round of 16, clay"", ""Cobolli Flavio"", ""Svajda Zachary"", ""14."", ""Singles ranking"", ""85."", ""6. 5. 2002"", ""Birthdate"", ""-"", ""-"", ""Height"", ""175 cm"", ""71 kg"", ""Weight"", ""59 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""TV"", ""bwin"", "","", ""1xBet"", "","", ""Unibet"", "","", ""bet365"", ""HBO Max (Cze/Svk)"", ""W/L - 2026"", ""Career - Cobolli"", ""Career - Svajda"", ""Surface"", ""Cobolli Flavio"", ""Svajda Zachary"", ""Indoors"", ""0/2"", ""2/1"", ""Clay"", ""12/5"", ""4/5"", ""Grass"", ""-"", ""-"", ""Hard"", ""10/5"", ""15/5"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""269/196"", ""160/100"", ""70/48"", ""26/38"", ""9/9"", ""4/1"", ""2026"", ""22/12"", ""12/5"", ""10/5"", ""0/2"", ""-"", ""-"", ""2025"", ""39/31"", ""15/6"", ""9/13"", ""6/9"", ""6/3"", ""3/0"", ""2024"", ""44/29"", ""11/9"", ""26/13"", ""3/2"", ""3/4"", ""1/1"", ""2023"", ""57/36"", ""44/23"", ""10/6"", ""3/6"", ""0/1"", ""-""]",Cobolli - Svajda
,,2.28,1.62,ok,3219369,https://www.tennisexplorer.com/match-detail/?id=3219369,Cerundolo,Berrettini,Cerundolo Juan Manuel,Berrettini Matteo,,6.22,1.23,,3.78,1.1,3.21,1.66,1.31,2.11,fallback_parser_order,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""01.06. 01:53,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Cerundolo - Berrettini"", ""Today"", "", 14:00,"", ""French Open"", "", round of 16, clay"", ""Cerundolo Juan Manuel"", ""Berrettini Matteo"", ""56."", ""Singles ranking"", ""105."", ""15. 11. 2001"", ""Birthdate"", ""12. 4. 1996"", ""183 cm"", ""Height"", ""196 cm"", ""68 kg"", ""Weight"", ""95 kg"", ""left"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""TV"", ""bwin"", "","", ""1xBet"", "","", ""bet365"", ""HBO Max (Cze/Svk)"", ""W/L - 2026"", ""Career - Cerundolo"", ""Career - Berrettini"", ""Surface"", ""Cerundolo Juan Manuel"", ""Berrettini Matteo"", ""Indoors"", ""-"", ""-"", ""Clay"", ""20/10"", ""11/9"", ""Grass"", ""-"", ""-"", ""Hard"", ""2/3"", ""4/3"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""319/197"", ""298/163"", ""21/25"", ""0/4"", ""0/5"", ""-"", ""2026"", ""22/12"", ""20/10"", ""2/2"", ""-"", ""-"", ""-"", ""2025"", ""49/30"", ""39/19"", ""10/9"", ""-"", ""0/2"", ""-"", ""2024"", ""46/28"", ""46/25"", ""0/3"", ""-"", ""-"", ""-"", ""2023"", ""41/32"", ""37/28"", ""4/2"", ""-"", ""0/2"", ""-"", ""2022"", ""27/17""]",Cerundolo - Berrettini
1,0,1.55,2.43,ok,3219787,https://www.tennisexplorer.com/match-detail/?id=3219787,Auger Aliassime,Tabilo,Auger Aliassime Felix,Tabilo Alejandro,,3.47,1.08,,6.38,1.26,2.02,1.28,1.72,3.42,fallback_parser_order,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""01.06. 01:53,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Auger Aliassime - Tabilo"", ""Today"", "", 15:30,"", ""French Open"", "", round of 16, clay"", ""Auger Aliassime Felix"", ""Tabilo Alejandro"", ""6."", ""Singles ranking"", ""36."", ""8. 8. 2000"", ""Birthdate"", ""2. 6. 1997"", ""193 cm"", ""Height"", ""188 cm"", ""88 kg"", ""Weight"", ""75 kg"", ""right"", ""Plays"", ""left"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""TV"", ""bwin"", "","", ""1xBet"", "","", ""Unibet"", "","", ""bet365"", ""HBO Max (Cze/Svk)"", ""W/L - 2026"", ""Career - Auger Aliassime"", ""Career - Tabilo"", ""Surface"", ""Auger Aliassime Felix"", ""Tabilo Alejandro"", ""Indoors"", ""8/1"", ""-"", ""Clay"", ""7/4"", ""24/9"", ""Grass"", ""-"", ""-"", ""Hard"", ""9/5"", ""6/5"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""423/245"", ""133/75"", ""141/100"", ""108/46"", ""32/21"", ""9/3"", ""2026"", ""24/10"", ""7/4"", ""9/5"", ""8/1"", ""-"", ""-"", ""2025"", ""52/26"", ""3/6"", ""24/10"", ""19/6"", ""6/4"", ""-"", ""2024"", ""34/25"", ""17/8"", ""6/10"", ""6/5"", ""2/2"", ""3/0"", ""2023"", ""24/20"", ""1/3"", ""13/13"", ""9/2"", ""1/2"", ""-""]",Auger Aliassime - Tabilo
1,1,1.86,1.93,ok,3219783,https://www.tennisexplorer.com/match-detail/?id=3219783,Tiafoe,Arnaldi,Tiafoe Frances,Arnaldi Matteo,,4.68,1.15,,4.96,1.16,2.56,1.44,1.46,2.62,fallback_parser_order,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""01.06. 01:53,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Tiafoe - Arnaldi"", ""Today"", "", 16:00,"", ""French Open"", "", round of 16, clay"", ""Tiafoe Frances"", ""Arnaldi Matteo"", ""22."", ""Singles ranking"", ""104."", ""20. 1. 1998"", ""Birthdate"", ""22. 2. 2001"", ""188 cm"", ""Height"", ""-"", ""86 kg"", ""Weight"", ""-"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""TV"", ""bwin"", "","", ""1xBet"", "","", ""bet365"", ""HBO Max (Cze/Svk)"", ""W/L - 2026"", ""Career - Tiafoe"", ""Career - Arnaldi"", ""Surface"", ""Tiafoe Frances"", ""Arnaldi Matteo"", ""Indoors"", ""1/1"", ""-"", ""Clay"", ""7/3"", ""11/6"", ""Grass"", ""-"", ""-"", ""Hard"", ""14/7"", ""1/4"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""432/308"", ""132/76"", ""208/147"", ""58/50"", ""33/28"", ""1/7"", ""2026"", ""22/11"", ""7/3"", ""14/7"", ""1/1"", ""-"", ""-"", ""2025"", ""28/25"", ""11/7"", ""13/11"", ""3/1"", ""1/4"", ""0/2"", ""2024"", ""33/29"", ""5/6"", ""21/15"", ""4/5"", ""3/3"", ""-"", ""2023"", ""40/24"", ""8/4"", ""21/11"", ""4/3"", ""7/4"", ""0/2"", ""2022"", ""36/25""]",Tiafoe - Arnaldi
