h2h_player1_wins,h2h_player2_wins,homeaway_avg_odds1,homeaway_avg_odds2,market_odds_check,match_id,match_url,player1,player2,set_odds_handicap_player1,set_odds_handicap_player2,set_odds_player1_wins_2_0,set_odds_player1_wins_3_0,set_odds_player1_wins_set,set_odds_player2_wins_2_0,set_odds_player2_wins_3_0,set_odds_player2_wins_set,set_odds_table_player1_minus_1_5,set_odds_table_player1_plus_1_5,set_odds_table_player2_minus_1_5,set_odds_table_player2_plus_1_5,set_odds_validation,source_lines_sample,title
0,1,1.97,1.82,ok,3212449,https://www.tennisexplorer.com/match-detail/?id=3212449,Llamas Ruiz,Tirante,Llamas Ruiz Pablo,Tirante Thiago Agustin,,4.94,1.17,,4.34,1.15,2.66,1.5,1.43,2.46,fallback_parser_order,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""24.05. 05:46,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Llamas Ruiz - Tirante"", ""Today"", "", 11:00,"", ""French Open"", "", 1. round, clay"", ""Llamas Ruiz Pablo"", ""Tirante Thiago Agustin"", ""124."", ""Singles ranking"", ""58."", ""13. 10. 2002"", ""Birthdate"", ""10. 4. 2001"", ""-"", ""Height"", ""185 cm"", ""-"", ""Weight"", ""78 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""1xBet"", "","", ""Unibet"", "","", ""bet365"", ""W/L - 2026"", ""Career - Llamas Ruiz"", ""Career - Tirante"", ""Surface"", ""Llamas Ruiz Pablo"", ""Tirante Thiago Agustin"", ""Indoors"", ""2/1"", ""-"", ""Clay"", ""20/5"", ""11/6"", ""Grass"", ""-"", ""-"", ""Hard"", ""5/4"", ""7/6"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""211/135"", ""170/92"", ""30/31"", ""8/10"", ""1/2"", ""2/0"", ""2026"", ""27/10"", ""20/5"", ""5/4"", ""2/1"", ""-"", ""-"", ""2025"", ""33/21"", ""25/13"", ""5/5"", ""1/2"", ""0/1"", ""2/0"", ""2024"", ""16/16"", ""10/8"", ""2/5"", ""4/3"", ""-"", ""-"", ""2023"", ""47/26"", ""33/15"", ""12/6"", ""1/4"", ""1/1"", ""-"", ""2022"", ""38/24"", ""36/20"", ""2/4""]",Llamas Ruiz - Tirante
,,1.2,4.59,ok,3211699,https://www.tennisexplorer.com/match-detail/?id=3211699,Khachanov,Gea,Khachanov Karen,Gea Arthur,,2.24,1.01,,11.96,1.54,1.41,1.09,2.71,6.73,fallback_parser_order,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""24.05. 05:46,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Khachanov - Gea"", ""Today"", "", 11:00,"", ""French Open"", "", 1. round, clay"", ""Khachanov Karen"", ""Gea Arthur"", ""15."", ""Singles ranking"", ""140."", ""21. 5. 1996"", ""Birthdate"", ""2. 1. 2005"", ""198 cm"", ""Height"", ""180 cm"", ""87 kg"", ""Weight"", ""72 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""TV"", ""1xBet"", "","", ""Unibet"", "","", ""bet365"", ""TNT Sports Extra (Gbr), TNT Sports 1 (Gbr), TNT Sports 4 (Gbr)"", ""W/L - 2026"", ""Career - Khachanov"", ""Career - Gea"", ""Surface"", ""Khachanov Karen"", ""Gea Arthur"", ""Indoors"", ""1/1"", ""2/1"", ""Clay"", ""5/5"", ""12/7"", ""Grass"", ""-"", ""-"", ""Hard"", ""8/7"", ""9/1"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""478/326"", ""118/84"", ""189/128"", ""127/84"", ""37/23"", ""7/7"", ""2026"", ""14/13"", ""5/5"", ""8/7"", ""1/1"", ""-"", ""-"", ""2025"", ""34/24"", ""9/6"", ""13/11"", ""2/4"", ""10/3"", ""-"", ""2024"", ""37/23"", ""8/4"", ""14/13"", ""14/3"", ""1/3"", ""-"", ""2023"", ""34/18"", ""10/5"", ""18/10"", ""6/3"", ""-"", ""-"", ""2022"", ""36/25""]",Khachanov - Gea
2,0,1.13,5.87,ok,3211695,https://www.tennisexplorer.com/match-detail/?id=3211695,Davidovich Fokina,Dzumhur,Davidovich Fokina Alejandro,Dzumhur Damir,,1.93,0.0,,16.06,1.75,1.32,1.05,3.13,8.64,fallback_parser_order,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""24.05. 05:46,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Davidovich Fokina - Dzumhur"", ""Today"", "", 11:00,"", ""French Open"", "", 1. round, clay"", ""Davidovich Fokina Alejandro"", ""Dzumhur Damir"", ""23."", ""Singles ranking"", ""87."", ""5. 6. 1999"", ""Birthdate"", ""20. 5. 1992"", ""183 cm"", ""Height"", ""175 cm"", ""80 kg"", ""Weight"", ""68 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""1xBet"", "","", ""Unibet"", "","", ""bet365"", ""W/L - 2026"", ""Career - Davidovich Fokina"", ""Career - Dzumhur"", ""Surface"", ""Davidovich Fokina Alejandro"", ""Dzumhur Damir"", ""Indoors"", ""2/1"", ""-"", ""Clay"", ""3/3"", ""7/10"", ""Grass"", ""-"", ""-"", ""Hard"", ""7/6"", ""2/7"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""327/243"", ""126/86"", ""145/96"", ""40/42"", ""15/17"", ""1/2"", ""2026"", ""12/10"", ""3/3"", ""7/6"", ""2/1"", ""-"", ""-"", ""2025"", ""45/27"", ""9/6"", ""22/14"", ""9/5"", ""5/2"", ""-"", ""2024"", ""20/22"", ""2/5"", ""13/12"", ""5/4"", ""0/1"", ""-"", ""2023"", ""32/30"", ""9/8"", ""18/11"", ""2/4"", ""2/5"", ""1/2"", ""2022"", ""21/26"", ""11/8"", ""7/9""]",Davidovich Fokina - Dzumhur
1,1,2.43,1.56,ok,3211693,https://www.tennisexplorer.com/match-detail/?id=3211693,Duckworth,Diallo,Duckworth James,Diallo Gabriel,,6.51,1.25,,3.53,1.08,3.47,1.72,1.27,2.02,fallback_parser_order,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""24.05. 05:46,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Duckworth - Diallo"", ""Today"", "", 11:00,"", ""French Open"", "", 1. round, clay"", ""Duckworth James"", ""Diallo Gabriel"", ""83."", ""Singles ranking"", ""48."", ""21. 1. 1992"", ""Birthdate"", ""24. 9. 2001"", ""183 cm"", ""Height"", ""-"", ""82 kg"", ""Weight"", ""-"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""1xBet"", "","", ""Unibet"", "","", ""bet365"", ""W/L - 2026"", ""Career - Duckworth"", ""Career - Diallo"", ""Surface"", ""Duckworth James"", ""Diallo Gabriel"", ""Indoors"", ""0/1"", ""0/1"", ""Clay"", ""10/3"", ""1/4"", ""Grass"", ""-"", ""-"", ""Hard"", ""5/8"", ""4/6"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""557/366"", ""120/67"", ""333/213"", ""53/40"", ""51/45"", ""0/1"", ""2026"", ""15/13"", ""10/3"", ""5/8"", ""0/1"", ""-"", ""0/1"", ""2025"", ""46/34"", ""6/4"", ""29/21"", ""6/3"", ""5/6"", ""-"", ""2024"", ""42/29"", ""2/3"", ""23/14"", ""7/7"", ""10/5"", ""-"", ""2023"", ""51/28"", ""1/3"", ""43/21"", ""5/2"", ""2/2"", ""-"", ""2022"", ""24/27"", ""0/2"", ""20/18""]",Duckworth - Diallo
0,1,1.63,2.26,ok,3211687,https://www.tennisexplorer.com/match-detail/?id=3211687,Kecmanovic,Marozsan,Kecmanovic Miomir,Marozsan Fabian,,3.79,1.1,,6.31,1.22,2.13,1.31,1.65,3.21,fallback_parser_order,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""24.05. 05:46,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Kecmanovic - Marozsan"", ""Today"", "", 11:00,"", ""French Open"", "", 1. round, clay"", ""Kecmanovic Miomir"", ""Marozsan Fabian"", ""47."", ""Singles ranking"", ""52."", ""31. 8. 1999"", ""Birthdate"", ""8. 10. 1999"", ""183 cm"", ""Height"", ""-"", ""75 kg"", ""Weight"", ""-"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""1xBet"", "","", ""Unibet"", "","", ""bet365"", ""W/L - 2026"", ""Career - Kecmanovic"", ""Career - Marozsan"", ""Surface"", ""Kecmanovic Miomir"", ""Marozsan Fabian"", ""Indoors"", ""2/2"", ""-"", ""Clay"", ""6/4"", ""5/5"", ""Grass"", ""-"", ""-"", ""Hard"", ""6/8"", ""6/7"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""344/271"", ""135/86"", ""149/120"", ""35/38"", ""18/22"", ""7/5"", ""2026"", ""14/14"", ""6/4"", ""6/8"", ""2/2"", ""-"", ""-"", ""2025"", ""28/30"", ""5/7"", ""15/14"", ""4/5"", ""2/3"", ""2/1"", ""2024"", ""26/31"", ""6/6"", ""10/15"", ""5/5"", ""4/4"", ""1/1"", ""2023"", ""28/31"", ""9/9"", ""11/13"", ""3/5"", ""2/4"", ""3/0"", ""2022"", ""40/26"", ""15/8"", ""21/11""]",Kecmanovic - Marozsan
,,1.79,2.02,ok,3212451,https://www.tennisexplorer.com/match-detail/?id=3212451,Jacquet,Trungelliti,Jacquet Kyrian,Trungelliti Marco,,4.33,1.14,,5.08,1.18,2.39,1.41,1.52,2.72,fallback_parser_order,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""24.05. 05:46,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Jacquet - Trungelliti"", ""Today"", "", 12:30,"", ""French Open"", "", 1. round, clay"", ""Jacquet Kyrian"", ""Trungelliti Marco"", ""147."", ""Singles ranking"", ""81."", ""11. 5. 2001"", ""Birthdate"", ""31. 1. 1990"", ""175 cm"", ""Height"", ""178 cm"", ""65 kg"", ""Weight"", ""78 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""1xBet"", "","", ""Unibet"", "","", ""bet365"", ""W/L - 2026"", ""Career - Jacquet"", ""Career - Trungelliti"", ""Surface"", ""Jacquet Kyrian"", ""Trungelliti Marco"", ""Indoors"", ""0/1"", ""-"", ""Clay"", ""6/2"", ""15/8"", ""Grass"", ""-"", ""-"", ""Hard"", ""8/2"", ""2/3"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""237/169"", ""102/71"", ""79/45"", ""54/50"", ""2/3"", ""-"", ""2026"", ""14/5"", ""6/2"", ""8/2"", ""0/1"", ""-"", ""-"", ""2025"", ""42/24"", ""7/9"", ""20/8"", ""13/5"", ""2/2"", ""-"", ""2024"", ""23/17"", ""12/8"", ""8/5"", ""3/3"", ""0/1"", ""-"", ""2023"", ""39/22"", ""27/15"", ""11/5"", ""1/2"", ""-"", ""-"", ""2022"", ""31/25"", ""19/13"", ""9/5""]",Jacquet - Trungelliti
1,2,1.59,2.35,ok,3211721,https://www.tennisexplorer.com/match-detail/?id=3211721,Machac,Bergs,Machac Tomas,Bergs Zizou,,3.57,1.1,,6.28,1.26,2.03,1.29,1.71,3.33,fallback_parser_order,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""24.05. 05:46,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Machac - Bergs"", ""Today"", "", 13:00,"", ""French Open"", "", 1. round, clay"", ""Machac Tomas"", ""Bergs Zizou"", ""40."", ""Singles ranking"", ""38."", ""13. 10. 2000"", ""Birthdate"", ""3. 6. 1999"", ""183 cm"", ""Height"", ""185 cm"", ""73 kg"", ""Weight"", ""83 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""1xBet"", "","", ""bet365"", "","", ""Unibet"", ""W/L - 2026"", ""Career - Machac"", ""Career - Bergs"", ""Surface"", ""Machac Tomas"", ""Bergs Zizou"", ""Indoors"", ""0/1"", ""0/1"", ""Clay"", ""6/5"", ""7/6"", ""Grass"", ""-"", ""-"", ""Hard"", ""8/4"", ""6/6"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""308/172"", ""90/58"", ""96/48"", ""105/55"", ""9/8"", ""8/3"", ""2026"", ""13/9"", ""5/4"", ""8/4"", ""0/1"", ""-"", ""-"", ""2025"", ""24/21"", ""2/5"", ""16/11"", ""2/3"", ""3/2"", ""1/0"", ""2024"", ""37/24"", ""9/5"", ""22/11"", ""5/4"", ""1/2"", ""0/2"", ""2023"", ""52/27"", ""15/11"", ""15/10"", ""15/5"", ""3/1"", ""4/0"", ""2022"", ""47/19"", ""5/1"", ""24/6""]",Machac - Bergs
0,2,1.42,2.84,ok,3211685,https://www.tennisexplorer.com/match-detail/?id=3211685,Etcheverry,Borges,Etcheverry Tomas Martin,Borges Nuno,,3.09,1.05,,8.25,1.32,1.79,1.2,1.92,4.11,fallback_parser_order,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""24.05. 05:46,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Etcheverry - Borges"", ""Today"", "", 13:00,"", ""French Open"", "", 1. round, clay"", ""Etcheverry Tomas Martin"", ""Borges Nuno"", ""25."", ""Singles ranking"", ""50."", ""18. 7. 1999"", ""Birthdate"", ""19. 2. 1997"", ""196 cm"", ""Height"", ""185 cm"", ""82 kg"", ""Weight"", ""75 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""1xBet"", "","", ""Unibet"", "","", ""bet365"", ""W/L - 2026"", ""Career - Etcheverry"", ""Career - Borges"", ""Surface"", ""Etcheverry Tomas Martin"", ""Borges Nuno"", ""Indoors"", ""-"", ""-"", ""Clay"", ""16/7"", ""4/6"", ""Grass"", ""-"", ""-"", ""Hard"", ""5/5"", ""7/8"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""403/249"", ""322/168"", ""54/55"", ""15/12"", ""6/12"", ""6/2"", ""2026"", ""21/12"", ""16/7"", ""5/5"", ""-"", ""-"", ""-"", ""2025"", ""32/33"", ""10/14"", ""10/10"", ""6/4"", ""3/4"", ""3/1"", ""2024"", ""33/30"", ""20/12"", ""7/10"", ""3/4"", ""1/3"", ""2/1"", ""2023"", ""39/29"", ""26/14"", ""8/11"", ""3/2"", ""1/2"", ""1/0"", ""2022"", ""54/33"", ""49/25"", ""4/5""]",Etcheverry - Borges
,,15.27,1.02,ok,3211723,https://www.tennisexplorer.com/match-detail/?id=3211723,Bonzi,Zverev,Bonzi Benjamin,Zverev Alexander,,42.13,2.55,,1.43,,0.0,6.84,0.0,1.08,fallback_parser_order,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""24.05. 05:46,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Bonzi - Zverev"", ""Today"", "", 13:30,"", ""French Open"", "", 1. round, clay"", ""Bonzi Benjamin"", ""Zverev Alexander"", ""98."", ""Singles ranking"", ""3."", ""9. 6. 1996"", ""Birthdate"", ""20. 4. 1997"", ""185 cm"", ""Height"", ""198 cm"", ""76 kg"", ""Weight"", ""90 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""TV"", ""1xBet"", "","", ""Unibet"", "","", ""bet365"", ""TNT Sports Extra (Gbr), TNT Sports 1 (Gbr), TNT Sports 4 (Gbr)"", ""W/L - 2026"", ""Career - Bonzi"", ""Career - Zverev"", ""Surface"", ""Bonzi Benjamin"", ""Zverev Alexander"", ""Indoors"", ""8/3"", ""-"", ""Clay"", ""4/5"", ""13/4"", ""Grass"", ""-"", ""-"", ""Hard"", ""6/6"", ""15/5"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""506/325"", ""140/103"", ""193/108"", ""145/93"", ""27/17"", ""1/4"", ""2026"", ""18/14"", ""4/5"", ""6/6"", ""8/3"", ""-"", ""-"", ""2025"", ""23/25"", ""2/4"", ""15/13"", ""3/4"", ""3/4"", ""-"", ""2024"", ""51/33"", ""7/10"", ""13/13"", ""25/7"", ""6/3"", ""-"", ""2023"", ""31/27"", ""2/4"", ""10/8"", ""19/11"", ""0/3"", ""0/1"", ""2022"", ""35/27""]",Bonzi - Zverev
,,4.74,1.19,ok,3212445,https://www.tennisexplorer.com/match-detail/?id=3212445,Zheng,Prizmic,Zheng Michael,Prizmic Dino,,14.58,1.65,,2.12,1.01,6.91,2.81,1.08,1.38,fallback_parser_order,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""24.05. 05:46,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Zheng - Prizmic"", ""Today"", "", 14:00,"", ""French Open"", "", 1. round, clay"", ""Zheng Michael"", ""Prizmic Dino"", ""146."", ""Singles ranking"", ""71."", ""27. 1. 2004"", ""Birthdate"", ""5. 8. 2005"", ""-"", ""Height"", ""-"", ""-"", ""Weight"", ""-"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""1xBet"", "","", ""Unibet"", "","", ""bet365"", ""W/L - 2026"", ""Career - Zheng"", ""Career - Prizmic"", ""Surface"", ""Zheng Michael"", ""Prizmic Dino"", ""Indoors"", ""0/1"", ""-"", ""Clay"", ""3/1"", ""19/6"", ""Grass"", ""-"", ""-"", ""Hard"", ""7/3"", ""5/3"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""85/46"", ""15/8"", ""60/29"", ""10/7"", ""0/1"", ""0/1"", ""2026"", ""10/5"", ""3/1"", ""7/3"", ""0/1"", ""-"", ""-"", ""2025"", ""29/9"", ""-"", ""22/6"", ""7/2"", ""0/1"", ""-"", ""2024"", ""9/6"", ""-"", ""9/5"", ""0/1"", ""-"", ""-"", ""2023"", ""13/11"", ""-"", ""13/10"", ""0/1"", ""-"", ""-"", ""2022"", ""11/7"", ""9/5"", ""2/1""]",Zheng - Prizmic
